;familyKey;family;rank
827;8862.0;pterolonchidae;family
828;8863.0;pterophoridae;family
829;8864.0;saturniidae;family
830;8865.0;schreckensteiniidae;family
831;8866.0;scythrididae;family
832;8867.0;somabrachyidae;family
833;8868.0;sphingidae;family
834;8869.0;symmocidae;family
835;8870.0;thyrididae;family
836;8871.0;tischeriidae;family
837;8872.0;uraniidae;family
838;8873.0;urodidae;family
839;8874.0;yponomeutidae;family
840;8875.0;zygaenidae;family
841;8876.0;colypuridae;family
842;8877.0;corallanidae;family
843;8878.0;crinoniscidae;family
844;8879.0;cylisticidae;family
845;8880.0;cymothoidae;family
846;8881.0;cyproniscidae;family
847;8883.0;dendrotionidae;family
848;8884.0;detonidae;family
849;8885.0;haplomunnidae;family
850;8886.0;hemioniscidae;family
851;8887.0;hyssuridae;family
852;8888.0;idoteidae;family
853;8889.0;janirellidae;family
854;8890.0;ligiidae;family
855;8891.0;limnoriidae;family
856;8893.0;mesamphisopidae;family
857;8894.0;microcerberidae;family
858;8895.0;nannoniscidae;family
859;8896.0;philosciidae;family
860;8897.0;phreatoicidae;family
861;8898.0;plakarthriidae;family
862;8899.0;porcellionidae;family
863;8900.0;protognathiidae;family
864;8901.0;protojaniridae;family
865;8902.0;pseudidotheidae;family
866;4470.0;vibiliidae;family
867;8904.0;rhyscotidae;family
868;8905.0;nebaliidae;family
869;8906.0;nebaliopsididae;family
870;8907.0;coronididae;family
871;8908.0;eurysquillidae;family
872;8909.0;hemisquillidae;family
873;8910.0;nannosquillidae;family
874;8911.0;protosquillidae;family
875;8912.0;colletteidae;family
876;8913.0;kalliapseudidae;family
877;8914.0;leptocheliidae;family
878;8915.0;leptognathiidae;family
879;8916.0;pagurapseudidae;family
880;8917.0;pseudotanaidae;family
881;8918.0;chlorodendraceae;family
882;8919.0;nephroselmidaceae;family
883;8921.0;pycnococcaceae;family
884;8922.0;pseudozeuxidae;family
885;3253965.0;sphyrapodidae;family
886;4641173.0;tanaididae;family
887;8925.0;clistosaccidae;family
888;8926.0;sphingomonadaceae;family
889;8927.0;oxalobacteraceae;family
890;8928.0;hydrogenophilaceae;family
891;8929.0;methylophilaceae;family
892;8930.0;gallionellaceae;family
893;8931.0;rhodocyclaceae;family
894;8932.0;bdellovibrionaceae;family
895;8933.0;bacteriovoracaceae;family
896;8934.0;desulfarculaceae;family
897;8935.0;desulfobacteraceae;family
898;8936.0;desulfobulbaceae;family
899;8937.0;desulfonatronaceae;family
900;8938.0;desulfomicrobiaceae;family
901;8939.0;desulfovibrionaceae;family
902;8940.0;desulfurellaceae;family
903;8941.0;desulfuromonadaceae;family
904;8942.0;haliangiaceae;family
905;8943.0;kofleriaceae;family
906;8944.0;myxococcaceae;family
907;8945.0;nannocystaceae;family
908;8946.0;syntrophobacteraceae;family
909;8947.0;campylobacteraceae;family
910;8948.0;hydrogenimonaceae;family
911;8949.0;acidithiobacillaceae;family
912;8950.0;aeromonadaceae;family
913;8951.0;succinivibrionaceae;family
914;8952.0;colwelliaceae;family
915;8953.0;ferrimonadaceae;family
916;8954.0;idiomarinaceae;family
917;8955.0;moritellaceae;family
918;8956.0;pseudoalteromonadaceae;family
919;8957.0;psychromonadaceae;family
920;8958.0;thompsoniidae;family
921;8959.0;trypetesidae;family
922;8960.0;argulidae;family
923;8961.0;acartiidae;family
924;8962.0;bangiaceae;family
925;8963.0;boldiaceae;family
926;8964.0;rhodochaetaceae;family
927;8965.0;ahnfeltiaceae;family
928;8966.0;balbianiaceae;family
929;8967.0;balliaceae;family
930;8968.0;ceramiaceae;family
931;8969.0;sarcomeniaceae;family
932;8970.0;cardiobacteriaceae;family
933;8971.0;halothiobacillaceae;family
934;8972.0;aetideidae;family
935;8973.0;bathypontiidae;family
936;8974.0;bagridae;family
937;8975.0;callichthyidae;family
938;8976.0;cetopsidae;family
939;8977.0;chacidae;family
940;8978.0;clariidae;family
941;8979.0;claroteidae;family
942;8980.0;cranoglanididae;family
943;8981.0;coelosphaeridae;family
944;8982.0;crambeidae;family
945;8983.0;crellidae;family
946;8984.0;desmacididae;family
947;8985.0;esperiopsidae;family
948;8986.0;guitarridae;family
949;8987.0;hymedesmiidae;family
950;8988.0;isodictyidae;family
951;8989.0;latrunculiidae;family
952;8990.0;mycalidae;family
953;8991.0;myxillidae;family
954;8992.0;phellodermidae;family
955;8993.0;podospongiidae;family
956;8994.0;raspailiidae;family
957;8995.0;rhabderemiidae;family
958;8996.0;samidae;family
959;8997.0;sporolithaceae;family
960;8998.0;gelidiellaceae;family
961;8999.0;cubiculosporaceae;family
962;9000.0;dicranemataceae;family
963;9001.0;dumontiaceae;family
964;9002.0;endocladiaceae;family
965;9003.0;gigartinaceae;family
966;9004.0;haemeschariaceae;family
967;9005.0;hypneaceae;family
968;9006.0;mychodeophyllaceae;family
969;9007.0;pirimelidae;family
970;9008.0;plagusiidae;family
971;9009.0;polychelidae;family
972;9010.0;hystrichopsyllidae;family
973;9011.0;capsosiphonaceae;family
974;9012.0;kornmanniaceae;family
975;9013.0;ulvaceae;family
976;9014.0;ulvellaceae;family
977;4941.0;phyllophoraceae;family
978;9016.0;phacelocarpaceae;family
979;9017.0;polyidaceae;family
980;9018.0;pseudoanemoniaceae;family
981;9019.0;rhizophyllidaceae;family
982;9020.0;sarcodiaceae;family
983;9021.0;schizymeniaceae;family
984;9022.0;sphaerococcaceae;family
985;9023.0;tichocarpaceae;family
986;9025.0;pterocladiophilaceae;family
987;9026.0;halymeniaceae;family
988;9027.0;sebdeniaceae;family
989;9028.0;hildenbrandiaceae;family
990;9029.0;galaxauraceae;family
991;9030.0;palmariaceae;family
992;9031.0;rhodophysemataceae;family
993;9032.0;pihiellaceae;family
994;9033.0;plocamiaceae;family
995;9034.0;champiaceae;family
996;9036.0;centropagidae;family
997;9037.0;clausocalanidae;family
998;9038.0;diaptomidae;family
999;9039.0;epacteriscidae;family
1000;1888.0;lagenaceae;family
1001;1889.0;trichoplacidae;family
1002;1890.0;borzinemataceae;family
1003;1891.0;capsosiraceae;family
1004;1892.0;dermocarpaceae;family
1005;3237725.0;hapalosiphonaceae;family
1006;2896.0;stigonemataceae;family
1007;1895.0;loxosomatidae;family
1008;1896.0;loxokalypodidae;family
1009;1897.0;barentsiidae;family
1010;1898.0;peripatopsidae;family
1011;1899.0;peripatidae;family
1012;1900.0;bathybelosidae;family
1013;1901.0;krohnittellidae;family
1014;1901.0;krohnittellidae;family
1015;1903.0;pterokrohniidae;family
1016;1904.0;pterosagittidae;family
1017;1905.0;spadellidae;family
1018;1906.0;spengelidae;family
1019;4281081.0;mastigamoebidae;family
1020;8811.0;chlorangiellaceae;family
1021;1910.0;orthomyxoviridae;family
1022;1911.0;ophioviridae;family
1023;1912.0;nodaviridae;family
1024;1913.0;nimaviridae;family
1025;1914.0;nanoviridae;family
1026;1915.0;luteoviridae;family
1027;1916.0;lipothrixviridae;family
1028;1917.0;iridoviridae;family
1029;1918.0;hepadnaviridae;family
1030;1919.0;globuloviridae;family
1031;1920.0;geminiviridae;family
1032;1921.0;fuselloviridae;family
1033;1922.0;flexiviridae;family
1034;1923.0;cystoviridae;family
1035;1924.0;caulimoviridae;family
1036;1925.0;baculoviridae;family
1037;1926.0;barnaviridae;family
1038;1927.0;avsunviroidae;family
1039;1928.0;astroviridae;family
1040;1929.0;ampullaviridae;family
1041;1930.0;phycodnaviridae;family
1042;1931.0;plasmaviridae;family
1043;1932.0;picobirnaviridae;family
1044;1933.0;polydnaviridae;family
1045;1934.0;pospiviroidae;family
1046;1935.0;polyomaviridae;family
1047;1936.0;potyviridae;family
1048;1937.0;poxviridae;family
1049;1938.0;pseudoviridae;family
1050;1939.0;reoviridae;family
1051;1940.0;retroviridae;family
1052;1941.0;rudiviridae;family
1053;1942.0;tombusviridae;family
1054;1943.0;tymoviridae;family
1055;1945.0;strigulaceae;family
1056;1946.0;amorphothecaceae;family
1057;1947.0;monodopsidaceae;family
1058;1948.0;eustigmataceae;family
1059;1949.0;conocyemidae;family
1060;1950.0;dicyemidae;family
1061;1951.0;cephalodiscidae;family
1062;1952.0;ptychoderidae;family
1063;6256.0;harrimaniidae;family
1064;1955.0;torquaratoridae;family
1065;1956.0;vallacertaceae;family
1066;7134.0;dictyochaceae;family
1067;1958.0;olpidiaceae;family
1068;1961.0;convolutidae;family
1069;1960.0;antigonariidae;family
1070;1961.0;convolutidae;family
1071;1962.0;diopisthoporidae;family
1072;1963.0;hallangiidae;family
1073;3250565.0;proporidae;family
1074;1965.0;otocelididae;family
1075;1961.0;convolutidae;family
1076;1968.0;taurididae;family
1077;1969.0;ascopariidae;family
1078;1973.0;saccocirridae;family
1079;1974.0;ramphoprionidae;family
1080;1975.0;psammodrilidae;family
1081;1980.0;orbiniidae;family
1082;1977.0;protodrilidae;family
1083;1978.0;polychaetaspidae;family
1084;1979.0;parergodrilidae;family
1085;1980.0;orbiniidae;family
1086;1981.0;opheliidae;family
1087;1982.0;nerillidae;family
1088;1983.0;laetmonectidae;family
1089;1984.0;histriobdellidae;family
1090;1985.0;chaetodermatidae;family
1091;1986.0;malacobdellidae;family
1092;1987.0;cratenemertidae;family
1093;1988.0;carcinonemertidae;family
1094;1989.0;amphiporidae;family
1095;1990.0;plectonemertidae;family
1096;1991.0;prosorhochmidae;family
1097;1992.0;tetrastemmatidae;family
1098;1993.0;valenciniidae;family
1099;1994.0;tubulanidae;family
1100;2486.0;carinomidae;family
1101;1996.0;hubrechtidae;family
1102;1997.0;cephalothricidae;family
1103;1998.0;echinoporidae;family
1104;2006.0;notosariidae;family
1105;2007.0;frieleiidae;family
1106;2008.0;tethyrhynchiidae;family
1107;4282145.0;tubiluchidae;family
1108;2010.0;priapulidae;family
1109;2011.0;callipallenidae;family
1110;2012.0;colossendeidae;family
1111;2013.0;nymphonidae;family
1112;2014.0;pycnogonidae;family
1113;2015.0;rhynchothoracidae;family
1114;5296.0;branchiostomatidae;family
1115;2017.0;ebriaceae;family
1116;2018.0;colaciaceae;family
1117;2019.0;rhizaspidaceae;family
1118;2020.0;rhynchopodaceae;family
1119;9746302.0;cumoniscidae;family
1120;2027.0;pyramimonadaceae;family
1121;2028.0;pterosphaeridiaceae;family
1122;2029.0;glaucocystaceae;family
1123;8810.0;prasiolaceae;family
1124;2031.0;pedinomonadaceae;family
1125;2032.0;protosiphonaceae;family
1126;2033.0;characiochloridaceae;family
1127;2034.0;botryococcaceae;family
1128;2035.0;trochiliscaceae;family
1129;2036.0;vermectiadidae;family
1130;2037.0;tylidae;family
1131;2038.0;turanoniscidae;family
1132;2039.0;titaniidae;family
1133;2040.0;thambematidae;family
1134;2041.0;tendosphaeridae;family
1135;2042.0;styloniscidae;family
1136;2043.0;stenoniscidae;family
1137;2044.0;stenasellidae;family
1138;2045.0;sphaeromatidae;family
1139;2046.0;serolidae;family
1140;2047.0;atraktoprionidae;family
1141;2048.0;conjungaspidae;family
1142;2049.0;eunicidae;family
1143;2050.0;ichthyotomidae;family
1144;2051.0;lumbrineridae;family
1145;2052.0;oenonidae;family
1146;2053.0;onuphidae;family
1147;2054.0;tretoprionidae;family
1148;4811340.0;myzostomatidae;family
1149;2056.0;andesembiidae;family
1150;2057.0;archembiidae;family
1151;2058.0;australembiidae;family
1152;2059.0;clothodidae;family
1153;2059.0;clothodidae;family
1154;2061.0;embiidae;family
1155;2062.0;embonychidae;family
1156;2063.0;teratembiidae;family
1157;2064.0;solasteridae;family
1158;2065.0;myxasteridae;family
1159;2066.0;caymanostellidae;family
1160;2067.0;pseudarchasteridae;family
1161;2068.0;poraniidae;family
1162;2069.0;podosphaerasteridae;family
1163;2070.0;oreasteridae;family
1164;2071.0;odontasteridae;family
1165;2072.0;mithrodiidae;family
1166;2073.0;euphausiidae;family
1167;2074.0;bentheuphausiidae;family
1168;2075.0;tulumellidae;family
1169;2076.0;thermosbaenidae;family
1170;2077.0;uniporidae;family
1171;2078.0;paradrepanophoridae;family
1172;2079.0;drepanophoringiidae;family
1173;2080.0;drepanophoridae;family
1174;2081.0;drepanophorellidae;family
1175;2082.0;drepanobandidae;family
1176;2083.0;coellidae;family
1177;2084.0;brinkmanniidae;family
1178;2085.0;planktonemertidae;family
1179;2086.0;phallonemertidae;family
1180;2087.0;pelagonemertidae;family
1181;2088.0;pachynemertidae;family
1182;2089.0;nectonemertidae;family
1183;2090.0;dinonemertidae;family
1184;2091.0;buergeriellidae;family
1185;2092.0;balaenanemertidae;family
1186;2093.0;actisecidae;family
1187;2095.0;adeonidae;family
1188;2095.0;adeonidae;family
1189;2096.0;aeteidae;family
1190;2097.0;batoporidae;family
1191;2098.0;beaniidae;family
1192;2099.0;bifaxariidae;family
1193;4356928.0;conescharellinidae;family
1194;2101.0;brydonellidae;family
1195;2102.0;bryocryptellidae;family
1196;2103.0;bryopastoridae;family
1197;2104.0;buffonellodidae;family
1198;2105.0;bugulidae;family
1199;2106.0;calescharidae;family
1200;2107.0;candidae;family
1201;2108.0;catenicellidae;family
1202;2109.0;cellariidae;family
1203;2110.0;celleporidae;family
1204;2111.0;chaperiidae;family
1205;2112.0;cheiloporinidae;family
1206;2113.0;chlidoniidae;family
1207;2114.0;chorizoporidae;family
1208;2115.0;colatooeciidae;family
1209;2116.0;cryptosulidae;family
1210;2117.0;cyclicoporidae;family
1211;2118.0;dhondtiscidae;family
1212;2119.0;didymosellidae;family
1213;2120.0;echinovadomidae;family
1214;2121.0;electridae;family
1215;2122.0;epistomiidae;family
1216;2123.0;escharinidae;family
1217;2124.0;exechonellidae;family
1218;2125.0;flustridae;family
1219;2126.0;gemelliporellidae;family
1220;2127.0;gigantoporidae;family
1221;2128.0;hiantoporidae;family
1222;2129.0;hincksiporidae;family
1223;2130.0;hippoporidridae;family
1224;2131.0;jaculinidae;family
1225;2132.0;jubellidae;family
1226;2133.0;lepraliellidae;family
1227;2134.0;macroporidae;family
1228;2135.0;mawatariidae;family
1229;2136.0;membranicellariidae;family
1230;2137.0;membraniporidae;family
1231;2138.0;metrarabdotosidae;family
1232;2139.0;microporidae;family
1233;2140.0;monoporellidae;family
1234;2141.0;otionellidae;family
1235;3268060.0;lanceoporidae;family
1236;2143.0;phoceanidae;family
1237;2144.0;phorioppniidae;family
1238;2145.0;polliciporidae;family
1239;2146.0;raymondionymidae;family
1240;2147.0;odontotremataceae;family
1241;2148.0;myeloconidaceae;family
1242;2149.0;gyalectaceae;family
1243;2150.0;termitotrogidae;family
1244;2151.0;sminthurididae;family
1245;2152.0;chactidae;family
1246;2153.0;eremobatidae;family
1247;2154.0;gylippidae;family
1248;2155.0;hexisopodidae;family
1249;2156.0;phalangodidae;family
1250;2157.0;pseudochactidae;family
1251;2158.0;rhagodidae;family
1252;2159.0;hutchinsoniellidae;family
1253;2160.0;tesnusocarididae;family
1254;2161.0;gomphillaceae;family
1255;2162.0;monocercomonadidae;family
1256;2164.0;cercomonadidae;family
1257;2165.0;porosporidae;family
1258;2166.0;thecamoebidae;family
1259;2167.0;pseudodifflugiidae;family
1260;2168.0;phryganellidae;family
1261;2169.0;paraquadrulidae;family
1262;2170.0;nebelidae;family
1263;2171.0;hartmannellidae;family
1264;2172.0;flabellulidae;family
1265;2173.0;entamoebidae;family
1266;2174.0;arcellidae;family
1267;2175.0;acanthamoebidae;family
1268;2176.0;graphidaceae;family
1269;2177.0;phengodidae;family
1270;2178.0;protopteridae;family
1271;2179.0;ceratodontidae;family
1272;2180.0;rhinochimaeridae;family
1273;2181.0;chimaeridae;family
1274;2182.0;callorhinchidae;family
1275;2183.0;narcinidae;family
1276;2184.0;pelomyxidae;family
1277;2185.0;squatinidae;family
1278;2186.0;somniosidae;family
1279;2187.0;etmopteridae;family
1280;2188.0;centrophoridae;family
1281;2189.0;urotrygonidae;family
1282;2190.0;urolophidae;family
1283;2191.0;potamotrygonidae;family
1284;2192.0;narkidae;family
1285;2193.0;myliobatidae;family
1286;2194.0;gymnuridae;family
1287;2195.0;dasyatidae;family
1288;2196.0;pristiophoridae;family
1289;2197.0;stegostomatidae;family
1290;2198.0;rhincodontidae;family
1291;2199.0;parascylliidae;family
1292;2200.0;orectolobidae;family
1293;2201.0;ginglymostomatidae;family
1294;2202.0;odontaspididae;family
1295;2203.0;alopiidae;family
1296;2204.0;hexanchidae;family
1297;2205.0;chlamydoselachidae;family
1298;2206.0;triakidae;family
1299;2207.0;sphyrnidae;family
1300;2208.0;scyliorhinidae;family
1301;2209.0;proscylliidae;family
1302;2210.0;leptochariidae;family
1303;2211.0;carcharhinidae;family
1304;2212.0;petromyzontidae;family
1305;4284468.0;zeniontidae;family
1306;2214.0;zeidae;family
1307;2215.0;parazenidae;family
1308;2216.0;oreosomatidae;family
1309;2217.0;grammicolepididae;family
1310;2218.0;triacanthodidae;family
1311;2219.0;tetraodontidae;family
1312;2220.0;ostraciidae;family
1313;2221.0;solenostomidae;family
1314;2222.0;centriscidae;family
1315;2223.0;synbranchidae;family
1316;2224.0;mastacembelidae;family
1317;2225.0;stomiidae;family
1318;2226.0;sternoptychidae;family
1319;2227.0;phosichthyidae;family
1320;2228.0;stephanoberycidae;family
1321;2229.0;gibberichthyidae;family
1322;2230.0;muntingiaceae;family
1323;2231.0;plocospermataceae;family
1324;2232.0;tropiduchidae;family
1325;2233.0;nogodinidae;family
1326;2234.0;boryaceae;family
1327;2235.0;potamanthidae;family
1328;2236.0;pseudironidae;family
1329;2237.0;caeciliidae;family
1330;2238.0;sirenidae;family
1331;2239.0;gymnorhynchidae;family
1332;2240.0;triloculariidae;family
1333;2241.0;onchobothriidae;family
1334;2242.0;temnocephalidae;family
1335;2243.0;nippotaeniidae;family
1336;2244.0;echinobothriidae;family
1337;3149.0;dalyelliidae;family
1338;2246.0;hymenolepididae;family
1339;2247.0;dilepididae;family
1340;2246.0;hymenolepididae;family
1341;2249.0;anonymidae;family
1342;2250.0;dolichodoridae;family
1343;2251.0;strongylidae;family
1344;2252.0;avenzoariidae;family
1345;2253.0;atopomelidae;family
1346;2254.0;megascolecidae;family
1347;2255.0;acanthodrilidae;family
1348;2256.0;salifidae;family
1349;2257.0;sphaerocarpaceae;family
1350;2258.0;wiesnerellaceae;family
1351;2259.0;ricciaceae;family
1352;2260.0;monocarpaceae;family
1353;2261.0;cyathodiaceae;family
1354;2262.0;cleveaceae;family
1355;2263.0;aytoniaceae;family
1356;2264.0;lunulariaceae;family
1357;2265.0;neotrichocoleaceae;family
1358;2266.0;radulaceae;family
1359;2267.0;porellaceae;family
1360;2268.0;lepidolaenaceae;family
1361;2269.0;frullaniaceae;family
1362;2270.0;pleuroziaceae;family
1363;2271.0;sandeothallaceae;family
1364;2272.0;pallaviciniaceae;family
1365;2273.0;mizutaniaceae;family
1366;2274.0;metzgeriaceae;family
1367;2275.0;vetaformataceae;family
1368;2276.0;schistochilaceae;family
1369;2277.0;pseudolepicoleaceae;family
1370;2278.0;plagiochilaceae;family
1371;2279.0;mastigophoraceae;family
1372;2280.0;lepidoziaceae;family
1373;2281.0;jamesoniellaceae;family
1374;2282.0;herbertaceae;family
1375;2283.0;gyrothyraceae;family
1376;2284.0;grolleaceae;family
1377;2285.0;geocalycaceae;family
1378;2286.0;chonecoleaceae;family
1379;2287.0;cephaloziellaceae;family
1380;2288.0;cephaloziaceae;family
1381;2289.0;calypogeiaceae;family
1382;2290.0;brevianthaceae;family
