;genusKey;genus;rank
9884;1104252.0;sassandrioides;genus
9885;1104261.0;pachylocerus;genus
9886;1104271.0;pseudapriona;genus
9887;1104273.0;peribasis;genus
9888;1104283.0;sybrocentrura;genus
9889;1104285.0;neobethelium;genus
9890;1104287.0;myrmecoclytus;genus
9891;1127211.0;gracilia;genus
9892;1104297.0;satipoella;genus
9893;1104353.0;parapriona;genus
9894;1104355.0;itis;genus
9895;1104357.0;sybrodiboma;genus
9896;1104358.0;neobellamira;genus
9897;1104359.0;mesotroea;genus
9898;1104364.0;savang;genus
9899;1104368.0;migsideres;genus
9900;1104370.0;itumbiara;genus
9901;1104445.0;urgleptus;genus
9902;1104446.0;sybromimus;genus
9903;1104450.0;anoplophora;genus
9904;1104579.0;leptonota;genus
9905;1104583.0;mimotroea;genus
9906;1104585.0;falshomelix;genus
9907;1104590.0;scabroschema;genus
9908;1104596.0;urocalymma;genus
9909;1104598.0;neobaryssinus;genus
9910;1104603.0;mimothelais;genus
9911;1104605.0;ogmoderidius;genus
9912;1104612.0;scadiosoma;genus
9913;1104613.0;pachydissus;genus
9914;1104614.0;pseudolophia;genus
9915;1104618.0;periboeum;genus
9916;1104660.0;mimestola;genus
9917;1104663.0;sybroopsis;genus
9918;1104669.0;neoamphion;genus
9919;1104677.0;trichotroea;genus
9920;1145541.0;ramularius;genus
9921;1104680.0;ceresium;genus
9922;1104835.0;scalenus;genus
9923;1104873.0;wahn;genus
9924;1104877.0;mimeuseboides;genus
9925;1104879.0;urographis;genus
9926;1104880.0;sybylla;genus
9927;1104882.0;neoalosterna;genus
9928;1104899.0;parothelais;genus
9929;1104903.0;scapanopygus;genus
9930;1104906.0;gestriana;genus
9931;1104910.0;ixais;genus
9932;1104911.0;didymocentrotus;genus
9933;1112841.0;ussurella;genus
9934;1104915.0;nesosmodicum;genus
9935;1104917.0;smodicum;genus
9936;1104919.0;anoreina;genus
9937;1104929.0;nenenia;genus
9938;1104934.0;bulborhodopis;genus
9939;1104938.0;scapexocentrus;genus
9940;1111662.0;chlorophorus;genus
9941;1112070.0;semanotas;genus
9942;1112072.0;trichodemodes;genus
9943;1112075.0;dolophrades;genus
9944;1122169.0;glenea;genus
9945;1115880.0;pseudoeriphus;genus
9946;1112121.0;chloroterion;genus
9947;1112122.0;paramoron;genus
9948;1112127.0;xenolea;genus
9949;6943975.0;plectrogaster;genus
9950;1112141.0;domitia;genus
9951;1112155.0;pseuderos;genus
9952;1112164.0;gahania;genus
9953;1112171.0;chlorotherion;genus
9954;1112176.0;mimectatosia;genus
9955;1112179.0;brachyale;genus
9956;1112181.0;kuatuniana;genus
9957;1112185.0;euryphagus;genus
9958;1132817.0;diboma;genus
9959;3268595.0;bothridium;genus
9960;1112204.0;apomezyna;genus
9961;1112205.0;pseudestola;genus
9962;1112207.0;galissus;genus
9963;1112211.0;parazosmotes;genus
9964;1112215.0;kunaibidion;genus
9965;1112217.0;dorcacerus;genus
9966;1112224.0;aponoeme;genus
9967;1112229.0;pseudestoloides;genus
9968;1112234.0;gambria;genus
9969;1112242.0;mallodonhoplus;genus
9970;1112248.0;microplocia;genus
9971;1112255.0;phlyarus;genus
9972;1157548.0;ropalopus;genus
9973;1112266.0;moechohecyra;genus
9974;1112272.0;apophaula;genus
9975;1112274.0;mimoplocia;genus
9976;1112281.0;gammoptera;genus
9977;1112283.0;zosmotes;genus
9978;1104949.0;orthostoma;genus
9979;1112286.0;theresina;genus
9980;1112290.0;kunbir;genus
9981;1152234.0;tricholamia;genus
9982;1118658.0;cleptometopus;genus
9983;1112325.0;garnierius;genus
9984;1112330.0;choeromorpha;genus
9985;1112331.0;xynenon;genus
9986;1112335.0;tricholeiopus;genus
9987;1112338.0;dorcadion;genus
9988;1112339.0;agelasta;genus
9989;1147436.0;cacostola;genus
9990;1112341.0;pseudhammus;genus
9991;7394828.0;malacopterus;genus
9992;1104949.0;orthostoma;genus
9993;1112403.0;parathylia;genus
9994;1112405.0;kurarua;genus
9995;1112443.0;tanyochraethes;genus
9996;1147436.0;cacostola;genus
9997;1148300.0;eunidia;genus
9998;1112471.0;onconderes;genus
9999;1112472.0;paradaxata;genus
10000;1112476.0;orthomegas;genus
10001;1112521.0;zeargyrodes;genus
10002;1112523.0;amethysphaerion;genus
10003;1112543.0;kyranycha;genus
10004;1112549.0;moechotypa;genus
10005;1112595.0;pseudeutetrapha;genus
10006;1123546.0;eburodacrys;genus
10007;1112652.0;squamosaperdopsis;genus
10008;1112655.0;pachysticus;genus
10009;1112666.0;ametisphaerion;genus
10010;1112667.0;lachaerus;genus
10011;1112677.0;aposites;genus
10012;1112684.0;onocephala;genus
10013;1097283.0;priotyrannus;genus
10014;1112686.0;mimosaperdopsis;genus
10015;1112689.0;dysmathosoma;genus
10016;1119193.0;pseudocephalus;genus
10017;1112694.0;eurymesosa;genus
10018;1112703.0;aposphaerion;genus
10019;1112713.0;myagrus;genus
10020;1152379.0;trichomesia;genus
10021;1112729.0;orthomagas;genus
10022;1112730.0;planisticus;genus
10023;1112736.0;lachneophysis;genus
10024;1112744.0;taphos;genus
10025;1112746.0;apostrepha;genus
10026;1112747.0;pseudhippopsis;genus
10027;1112776.0;ortholeptura;genus
10028;1112786.0;boppeus;genus
10029;1112523.0;amethysphaerion;genus
10030;1112810.0;taperinha;genus
10031;1112811.0;pseudhoplomelas;genus
10032;1112816.0;dyemus;genus
10033;1112822.0;ontochariesthes;genus
10034;1112827.0;chometochus;genus
10035;1112828.0;pararhytiphora;genus
10036;1112832.0;stenoxotus;genus
10037;1112841.0;ussurella;genus
10038;1112848.0;apostropha;genus
10039;1128893.0;psyrassa;genus
10040;1112853.0;chontalia;genus
10041;1112857.0;parexarrhenus;genus
10042;1112859.0;lachnopterus;genus
10043;1112864.0;anaesthetomorphus;genus
10044;1112867.0;apotrophus;genus
10045;1112871.0;pseudibion;genus
10046;1112872.0;dulichium;genus
10047;1112873.0;oopsidius;genus
10048;1112876.0;tricheczemotes;genus
10049;1112878.0;phyllotodes;genus
10050;1112882.0;tapinolachnus;genus
10051;1112888.0;appula;genus
10052;1112889.0;pseudimalmus;genus
10053;1112892.0;onychocerus;genus
10054;1112912.0;chorenta;genus
10055;1112927.0;sybropis;genus
10056;1112929.0;semanotus;genus
10057;1112958.0;orthochoriolaus;genus
10058;1112966.0;tomobrachyta;genus
10059;1112969.0;phoebe;genus
10060;1113029.0;tapuruia;genus
10061;1113048.0;pseudiphra;genus
10062;1113060.0;oopsis;genus
10063;1113091.0;choriolaus;genus
10064;1113120.0;diexia;genus
10065;1113122.0;semantotus;genus
10066;1113123.0;chorothyse;genus
10067;1113134.0;opacibidion;genus
10068;1113143.0;chorotyse;genus
10069;1113144.0;spinopraonetha;genus
10070;1148300.0;eunidia;genus
10071;1113147.0;stenotsivoka;genus
10072;1113151.0;lagocheires;genus
10073;1129728.0;bacchisa;genus
10074;1113158.0;semiangusta;genus
10075;1099087.0;helvina;genus
10076;1099096.0;amblyontinum;genus
10077;1099099.0;andrachydes;genus
10078;1099103.0;epimellita;genus
10079;1099169.0;bouchardius;genus
10080;1098988.0;ochraethes;genus
10081;1099173.0;cataphrodisium;genus
10082;1099193.0;helminda;genus
10083;1114925.0;phryneta;genus
10084;1105219.0;villiersicometes;genus
10085;1099224.0;andraegodius;genus
10086;1099225.0;proeme;genus
10087;1099244.0;merionoedina;genus
10088;1098988.0;ochraethes;genus
10089;1099249.0;catharestes;genus
10090;1099250.0;acanthodoxus;genus
10091;1099254.0;insuetaspis;genus
10092;1099265.0;androeme;genus
10093;1099268.0;xystroceroides;genus
10094;1099270.0;ochrocesis;genus
10095;1099276.0;abryna;genus
10096;1134677.0;batrachorhina;genus
10097;1099279.0;intricatotrypanius;genus
10098;1099282.0;andraegoidus;genus
10099;1099357.0;prohylus;genus
10100;1099359.0;acanthoredes;genus
10101;1099360.0;embryon;genus
10102;1102071.0;acanthocinus;genus
10103;1099363.0;ochrodion;genus
10104;1099378.0;catharesthes;genus
10105;1099381.0;saperda;genus
10106;5007073.0;mesosa;genus
10107;1108735.0;nanohammus;genus
10108;1099390.0;aneflomorpha;genus
10109;1099460.0;promeces;genus
10110;1099461.0;esaete;genus
10111;1099463.0;ochroeme;genus
10112;1099464.0;abyarachryson;genus
10113;1099468.0;catherina;genus
10114;2228763.0;leviapseudes;genus
10115;1114841.0;serixia;genus
10116;1099473.0;aneflus;genus
10117;1099475.0;macroropica;genus
10118;1099478.0;abycendaua;genus
10119;1099482.0;cathetopteron;genus
10120;1121604.0;molorchus;genus
10121;1099487.0;amblysaphes;genus
10122;1114841.0;serixia;genus
10123;1099491.0;derancistrus;genus
10124;1099499.0;acabanga;genus
10125;1122593.0;aliturus;genus
10126;1099504.0;cathexia;genus
10127;1099593.0;heliolus;genus
10128;1099507.0;dere;genus
10129;1099545.0;epiclytus;genus
10130;1099557.0;urangaua;genus
10131;1099564.0;pseudonitocris;genus
10132;1099566.0;ochromima;genus
10133;1152755.0;acmaeops;genus
10134;1099581.0;alienosternus;genus
10135;1099588.0;catoeme;genus
10136;1099591.0;liosteburia;genus
10137;1099593.0;heliolus;genus
10138;1125667.0;phaolus;genus
10139;1099597.0;deretrachys;genus
10140;1099612.0;epicedia;genus
10141;1099622.0;trichonitocris;genus
10142;1103146.0;prosopocera;genus
10143;1099625.0;acaiatuca;genus
10144;1099629.0;cathexis;genus
10145;1099635.0;helenoglaucytes;genus
10146;1099639.0;iothocera;genus
10147;1099684.0;freostathes;genus
10148;1099686.0;ochrus;genus
10149;1099697.0;acalodegma;genus
10150;1099706.0;allaiocerus;genus
10151;1099708.0;catognatha;genus
10152;1099710.0;hedypathes;genus
10153;1099729.0;iphiote;genus
10154;1099768.0;promecidus;genus
10155;1099776.0;mimanancylus;genus
10156;1099778.0;ochyra;genus
10157;1099785.0;hedypates;genus
10158;1099786.0;derobrachus;genus
10159;1099787.0;strongylurus;genus
10160;1099810.0;anelaphus;genus
10161;1099894.0;rusticus;genus
10162;1099907.0;elaphidion;genus
10163;1100024.0;pronocera;genus
10164;1100036.0;mimecyroschema;genus
10165;1100038.0;ocoa;genus
10166;1100040.0;acangassu;genus
10167;1100043.0;catoptronotum;genus
10168;1100045.0;hecyromorpha;genus
10169;1155526.0;rhytiphora;genus
10170;1100050.0;aneplus;genus
10171;1100051.0;pronoplon;genus
10172;1100054.0;mimodesisa;genus
10173;1160386.0;aconopterus;genus
10174;1100060.0;catorthontus;genus
10175;1100062.0;iphra;genus
10176;1100113.0;strophiona;genus
10177;1100135.0;anephlus;genus
10178;1100136.0;ephiales;genus
10179;1100140.0;mimoleiopus;genus
10180;1100143.0;acanista;genus
10181;1100161.0;catuana;genus
10182;1100165.0;iphrobrium;genus
10183;1100167.0;stychoides;genus
10184;1154381.0;trigonopeplus;genus
10185;1100177.0;ocroeme;genus
10186;1139541.0;toxeutes;genus
10187;1100180.0;microlenecamptus;genus
10188;1100198.0;stychoparmena;genus
10189;1099390.0;aneflomorpha;genus
10190;1100201.0;propantodice;genus
10191;1100203.0;paracaciella;genus
10192;1118409.0;drascalia;genus
10193;1100214.0;cauarana;genus
10194;1139038.0;hecyra;genus
10195;1100219.0;paromoeocerus;genus
10196;1100247.0;microleptus;genus
10197;1100249.0;anepysyra;genus
10198;1100250.0;proplerodia;genus
10199;1100252.0;paracornallis;genus
10200;1161659.0;eroschema;genus
10201;1100255.0;acanthesthes;genus
10202;1100274.0;allodemus;genus
10203;1100282.0;cauca;genus
10204;1100284.0;parooeocerus;genus
10205;1100285.0;microlera;genus
10206;1133097.0;adetus;genus
10207;1100291.0;aneuthetochorus;genus
10208;1100643.0;prosoplus;genus
10209;1100307.0;cecaibidion;genus
10210;1100309.0;paromoerocerus;genus
10211;1100310.0;microleroides;genus
10212;1100312.0;styliceps;genus
10213;1100325.0;prosemanotus;genus
10214;1100327.0;parecyroschema;genus
10215;1100329.0;alloeme;genus
10216;1149391.0;mecynome;genus
10217;1100340.0;paroopsis;genus
10218;1100341.0;microleropsis;genus
10219;1100343.0;anexodus;genus
10220;1100347.0;prosenela;genus
10221;1100348.0;pariproca;genus
10222;1100351.0;cedemon;genus
10223;1100353.0;paroplites;genus
10224;1100365.0;micromaeus;genus
10225;1100369.0;styloleptoides;genus
10226;1100380.0;prosenella;genus
10227;1100386.0;pseudopezus;genus
10228;1133365.0;compsibidion;genus
10229;1100389.0;acanthinodera;genus
10230;1155351.0;lypsimena;genus
10231;1100403.0;ceiupaba;genus
10232;1100407.0;micromallosia;genus
10233;1100408.0;anhammus;genus
10234;1100469.0;proseriphus;genus
10235;1100472.0;pseudoropica;genus
10236;1100474.0;octotapnia;genus
10237;1146376.0;cacia;genus
10238;1100480.0;hebecerus;genus
10239;1100481.0;micromandibularia;genus
10240;1100482.0;anhanga;genus
10241;1100484.0;suzelia;genus
10242;1100490.0;paroxoplus;genus
10243;1116332.0;stibara;genus
10244;1117299.0;arianida;genus
10245;1117302.0;acalolepta;genus
10246;1117565.0;orsidis;genus
10247;1117860.0;agaone;genus
10248;1117861.0;glaucotes;genus
10249;1117866.0;clavemeopedus;genus
10250;1117867.0;fasciculacmocera;genus
10251;1117869.0;setomesosa;genus
10252;1124442.0;sophronica;genus
10253;1117872.0;afronoserius;genus
10254;1117880.0;teratoleptura;genus
10255;1117889.0;aridaeus;genus
10256;1117895.0;drototelus;genus
10257;1117899.0;clausirion;genus
10258;1117902.0;parapomecyna;genus
10259;1117904.0;setoropica;genus
10260;7372826.0;monochamus;genus
10261;1117908.0;leptophaula;genus
10262;1117910.0;ipochus;genus
10263;1117922.0;eutrypanus;genus
10264;1117950.0;aganipus;genus
10265;5007073.0;mesosa;genus
10266;1117953.0;droserotoma;genus
10267;1117957.0;clavidesmus;genus
10268;1117972.0;amniscites;genus
10269;1117975.0;phychodes;genus
10270;1118010.0;agallissus;genus
10271;1137789.0;desmiphora;genus
10272;1126889.0;cnemoplites;genus
10273;1117979.0;pseudogrammopsis;genus
10274;1099381.0;saperda;genus
10275;1117983.0;clavisybra;genus
10276;1117985.0;phygopoda;genus
10277;1117997.0;drotus;genus
10278;1117998.0;terinaea;genus
10279;1118001.0;agallisus;genus
10280;1100794.0;paruraecha;genus
10281;1118003.0;aereniphaula;genus
10282;1118005.0;pseudoharpya;genus
10283;1123050.0;philicus;genus
10284;1118010.0;agallissus;genus
10285;1118032.0;shaerionillum;genus
10286;1118034.0;termistis;genus
10287;1118035.0;pseudohecyra;genus
10288;1118036.0;driopea;genus
10289;1105427.0;nedine;genus
10290;1118059.0;cleomenella;genus
10291;1118060.0;sibapipunga;genus
10292;1118063.0;acrocinus;genus
10293;1118072.0;phygopoides;genus
10294;1118118.0;achryson;genus
10295;1118188.0;terpnissa;genus
10296;1128900.0;granulhepomidion;genus
10297;1118191.0;glaucytes;genus
10298;1118203.0;cleodoxus;genus
10299;1118207.0;mimoceroplesis;genus
10300;1118209.0;phyllarthrius;genus
10301;1118216.0;monohammus;genus
10302;1118217.0;arixiuna;genus
10303;1118226.0;aegoprepes;genus
10304;1118229.0;cleomenes;genus
10305;1118267.0;pareunidia;genus
10306;1118270.0;tropimerus;genus
10307;1118274.0;fredlanella;genus
10308;1118279.0;rhopaliella;genus
10309;1118285.0;monohomus;genus
10310;1118286.0;tersec;genus
10311;1118293.0;armatosterna;genus
10312;1118302.0;uncieburia;genus
10313;1118313.0;pseudohippopsis;genus
10314;1118338.0;afroartelida;genus
10315;1118341.0;afrosmodicum;genus
10316;1118347.0;iuaca;genus
10317;1118350.0;monohommus;genus
10318;1118351.0;tessarechphora;genus
10319;1118353.0;pseudohyllisia;genus
10320;1118357.0;afroeme;genus
10321;1118363.0;cleomenida;genus
10322;1114846.0;temnopis;genus
10323;1133097.0;adetus;genus
10324;1118366.0;phyllocnema;genus
10325;1127378.0;moneilema;genus
10326;1118368.0;aglaophis;genus
10327;1118369.0;armylaena;genus
10328;1118379.0;zalophia;genus
10329;1118384.0;pseudokamikiria;genus
10330;1118387.0;cleonaria;genus
10331;1118391.0;parabangalaia;genus
10332;1145350.0;bumetopia;genus
10333;1118396.0;tessaromma;genus
10334;1118408.0;armigeri;genus
10335;1118409.0;drascalia;genus
10336;1118417.0;lophalia;genus
10337;1118434.0;falsocularia;genus
10338;1118658.0;cleptometopus;genus
10339;1118437.0;sierversia;genus
10340;1118438.0;lagoschyrus;genus
10341;1110277.0;frea;genus
10342;1151309.0;homelix;genus
10343;1118442.0;pseudoleiopus;genus
10344;1118443.0;drcadion;genus
10345;1118445.0;cleozona;genus
10346;1118446.0;freocorus;genus
10347;1120266.0;sivana;genus
10348;1112330.0;choeromorpha;genus
10349;1118475.0;acutandra;genus
10350;1127732.0;monstropalpus;genus
10351;1118492.0;tessaropa;genus
10352;1118512.0;pseudolepturges;genus
10353;1118518.0;dragoneutes;genus
10354;1134949.0;batus;genus
10355;1118658.0;cleptometopus;genus
10356;1131194.0;prothema;genus
10357;1118751.0;achriotypa;genus
10358;1118752.0;lajoyeia;genus
10359;1118492.0;tessaropa;genus
10360;1118756.0;pseudolinda;genus
10361;1118759.0;aetholopus;genus
10362;1134949.0;batus;genus
10363;1118770.0;gibbomesosella;genus
10364;1118775.0;tetamauara;genus
10365;1118783.0;aromia;genus
10366;1139780.0;pandrosos;genus
10367;1118790.0;cleptosoma;genus
10368;1118794.0;silgonda;genus
10369;1118797.0;gibbocerambyx;genus
10370;1118802.0;monoxenus;genus
10371;1118851.0;tetanola;genus
10372;1118853.0;leptorhabdium;genus
10373;1118860.0;xylergates;genus
10374;1126015.0;aegomorphus;genus
10375;1118876.0;oriaethus;genus
10376;1118879.0;xystochroma;genus
10377;1118916.0;sigwaltia;genus
10378;1152755.0;acmaeops;genus
10379;1118918.0;acrydoschema;genus
10380;1118919.0;gibbestoloides;genus
10381;1115118.0;dragomiris;genus
10382;1118922.0;tethionea;genus
10383;1118939.0;aromiella;genus
10384;1118942.0;leptosalpinia;genus
10385;1118943.0;aethiopia;genus
10386;1118954.0;cleroclytus;genus
10387;1118959.0;xystoena;genus
10388;1118961.0;similexocentrus;genus
10389;1118962.0;gibbestola;genus
10390;1118965.0;montesia;genus
10391;1118972.0;arrhenotoides;genus
10392;1118975.0;pseudomecas;genus
10393;1113163.0;hyllisiopsis;genus
10394;9073035.0;phaedinus;genus
10395;1113166.0;mombasius;genus
10396;1113171.0;taranomis;genus
10397;1113173.0;pseudipocregyes;genus
10398;1113174.0;opades;genus
10399;1114925.0;phryneta;genus
10400;1113182.0;agniolophia;genus
10401;1143614.0;mallosia;genus
10402;1104906.0;gestriana;genus
10403;1113190.0;pseudisthmiade;genus
10404;1113193.0;dufauxia;genus
10405;7372826.0;monochamus;genus
10406;1113202.0;tricholophia;genus
10407;1113205.0;taricanus;genus
10408;1113208.0;aprophata;genus
10409;1113220.0;pseudoalbana;genus
10410;1140390.0;blepisanis;genus
10411;1100389.0;acanthinodera;genus
10412;1113226.0;tarsotropidus;genus
10413;1113240.0;aprosopus;genus
10414;1113244.0;pseudoallosterna;genus
10415;1113247.0;chromacilla;genus
10416;1113277.0;falsoxeanodera;genus
10417;1128435.0;psygmatocerus;genus
10418;1113281.0;aerenicopsis;genus
10419;3262049.0;tauroceras;genus
10420;1113307.0;pseudomallocera;genus
10421;1113311.0;opheltes;genus
10422;1113317.0;leptomesosella;genus
10423;1113319.0;semnus;genus
10424;1113321.0;euryestola;genus
10425;1112338.0;dorcadion;genus
10426;1126889.0;cnemoplites;genus
10427;1113334.0;pseudobeta;genus
10428;1113342.0;chromalizus;genus
10429;1113343.0;desisella;genus
10430;1113347.0;dirphya;genus
10431;1113543.0;apteralcidion;genus
10432;1159823.0;strangalia;genus
10433;1113548.0;paradesisa;genus
10434;1113553.0;clyptemnestra;genus
10435;1113554.0;aerenomera;genus
10436;1113557.0;apterocaulus;genus
10437;1113558.0;pseudobrium;genus
10438;1113561.0;dubianella;genus
10439;1113644.0;paralophia;genus
10440;1113646.0;sepaicutea;genus
10441;1113651.0;phoenicus;genus
10442;1113654.0;aerogrammus;genus
10443;1113660.0;apypema;genus
10444;7759176.0;phytoecia;genus
10445;1113665.0;chromoeme;genus
10446;1113668.0;abaraeus;genus
10447;1113672.0;sepicana;genus
10448;1113681.0;clostrocera;genus
10449;1113684.0;apyrauna;genus
10450;1113691.0;pseudocalamobius;genus
10451;1113731.0;dryusa;genus
10452;1113732.0;drymochares;genus
10453;1113737.0;chrysaethe;genus
10454;1113738.0;paracoedomea;genus
10455;1113740.0;sepiseuthes;genus
10456;1113741.0;notocorrhenes;genus
10457;1113746.0;taurolema;genus
10458;1113821.0;chrotoma;genus
10459;1113823.0;eosthenias;genus
10460;1113827.0;pseudobrimus;genus
10461;1113836.0;closterus;genus
10462;1113884.0;phoenidnus;genus
10463;1112127.0;xenolea;genus
10464;1113888.0;taurorcus;genus
10465;1113894.0;araeotis;genus
10466;1113897.0;pseudocallidium;genus
10467;1113902.0;dryopea;genus
10468;1113904.0;chrysaperda;genus
10469;1113911.0;phrissomorimus;genus
10470;1113913.0;sericogaster;genus
10471;1113914.0;pseudolatisternum;genus
10472;1113918.0;aeschrithmysus;genus
10473;1113888.0;taurorcus;genus
10474;1113921.0;pseudocalliprason;genus
10475;1113922.0;gaurotina;genus
10476;1113928.0;mimoniphona;genus
10477;1113931.0;dichostatoides;genus
10478;1113976.0;phoracantha;genus
10479;1113977.0;eurycoptosia;genus
10480;1113978.0;aesiotyche;genus
10481;1113980.0;taurotagus;genus
10482;1114001.0;araespor;genus
10483;1114012.0;pseudocanidia;genus
10484;1114017.0;elegantometallyra;genus
10485;1114019.0;acanthomaeus;genus
10486;1114021.0;aesopida;genus
10487;1133097.0;adetus;genus
10488;1114025.0;arawakia;genus
10489;1114027.0;pseudocelosterna;genus
10490;1114032.0;chrysoprasis;genus
10491;1114133.0;apebusu;genus
10492;1114248.0;euryclelia;genus
10493;1114252.0;taygayba;genus
10494;1136846.0;exocentrus;genus
10495;1114255.0;lamellocerambyx;genus
10496;1114256.0;chrysoprasus;genus
10497;1114257.0;paretaxalus;genus
10498;1110824.0;lissonotypus;genus
10499;1114262.0;seriphus;genus
10500;1114264.0;kuatinga;genus
10501;1124063.0;dorcaschema;genus
10502;1114268.0;teaniotes;genus
10503;1114269.0;arba;genus
10504;1114274.0;ophryops;genus
10505;1114289.0;chydaeopsis;genus
10506;1114298.0;heterotaxalus;genus
10507;1114302.0;cribrihammus;genus
10508;1114305.0;phoraoantha;genus
10509;1106112.0;tapeina;genus
10510;1114307.0;monnecles;genus
10511;1114310.0;archandra;genus
10512;1114315.0;lamacoscylus;genus
10513;1114325.0;dryoctenes;genus
10514;1114331.0;gemylus;genus
10515;1114339.0;mallaspis;genus
10516;1114345.0;tecton;genus
10517;1114346.0;archetypus;genus
10518;1114353.0;pseudochariesthes;genus
10519;1114370.0;ophtalmoplon;genus
10520;1114380.0;mimatossa;genus
10521;1114383.0;ippitoides;genus
10522;1114387.0;aethalodes;genus
10523;1114388.0;teinotus;genus
10524;1114389.0;archidice;genus
10525;1114394.0;pseudochelidonium;genus
10526;1114398.0;lallancyca;genus
10527;1114399.0;dryobius;genus
10528;1114406.0;ophthalmocydrus;genus
10529;1114409.0;xiphotheata;genus
10530;1114418.0;pseudangulatus;genus
10531;6944016.0;engynum;genus
10532;1120234.0;monneellus;genus
10533;1114422.0;teispes;genus
10534;1114428.0;pseudochlorisanis;genus
10535;1114432.0;ophthalmoplon;genus
10536;1114433.0;chydarteres;genus
10537;1124796.0;amniscus;genus
10538;1114453.0;boninoleiops;genus
10539;1114455.0;phoryctus;genus
10540;1114456.0;eurycelis;genus
10541;1114458.0;telocera;genus
10542;1115379.0;lagocheirus;genus
10543;1110834.0;physocnemum;genus
10544;1114462.0;psathyrioides;genus
10545;1114465.0;opismus;genus
10546;1114467.0;leptostrangalia;genus
10547;1114480.0;ziglipton;genus
10548;1119880.0;aethecerinus;genus
10549;1114492.0;telotoma;genus
10550;1114496.0;archotoma;genus
10551;1114500.0;tricholinopteridius;genus
10552;1114503.0;lochmaeocles;genus
10553;1114557.0;chyptodes;genus
10554;1114564.0;leptosiella;genus
10555;1114582.0;monnetyra;genus
10556;1146039.0;udeterus;genus
10557;1114586.0;archodontes;genus
10558;1114587.0;pseudochoeromorpha;genus
10559;1114599.0;lagrida;genus
10560;1114609.0;longelinopodius;genus
10561;8042229.0;eburia;genus
10562;1114612.0;eoporis;genus
10563;1159262.0;nyssodrysternum;genus
10564;1114622.0;pseudomacrochenus;genus
10565;1127590.0;spathoptera;genus
10566;1114635.0;monneus;genus
10567;1114637.0;arctolamia;genus
10568;1114652.0;pseudoclodia;genus
10569;1114661.0;linopteropsis;genus
10570;1114663.0;gerania;genus
10571;1114669.0;cicatrion;genus
10572;1114673.0;thita;genus
10573;1114676.0;phrissolaus;genus
10574;1114678.0;monochammus;genus
10575;1151526.0;rhaphuma;genus
10576;1114680.0;pseudocobelura;genus
10577;1114685.0;oplatocera;genus
10578;1114695.0;cicatrisestola;genus
10579;1114700.0;phrissoma;genus
10580;1122755.0;pseudoplites;genus
10581;1122758.0;phloeopsis;genus
10582;1122759.0;paraphloeopsis;genus
10583;4572380.0;thesisternus;genus
10584;1122762.0;glycobius;genus
10585;1122763.0;clytraschema;genus
10586;1122767.0;solymus;genus
10587;1122799.0;pseudoplon;genus
10588;1122803.0;phimosia;genus
10589;1122806.0;xenocompsa;genus
10590;1122822.0;cubilioides;genus
10591;1122826.0;lamprosybra;genus
10592;1122828.0;paranaches;genus
10593;1122832.0;philus;genus
10594;1122845.0;trichellipsis;genus
10595;1122857.0;cerdaia;genus
10596;1122865.0;niphovelleda;genus
10597;1122868.0;lanephus;genus
10598;1122889.0;tetropium;genus
10599;1122957.0;astynomus;genus
10600;1122958.0;pseudoprionus;genus
10601;1122962.0;philomecyna;genus
10602;1122976.0;paracristenes;genus
10603;1112075.0;dolophrades;genus
10604;1122979.0;glypthaga;genus
10605;1122992.0;sybropraonetha;genus
10606;1156439.0;robustanoplodera;genus
10607;1122995.0;somateucharis;genus
10608;1122996.0;laodora;genus
10609;1122999.0;astynoscelis;genus
10610;1123000.0;phemonopsis;genus
10611;1123003.0;pseudopsacothea;genus
10612;1123006.0;philomeces;genus
10613;1123020.0;tuberenes;genus
10614;1123028.0;glyptoceridion;genus
10615;1123032.0;volxemia;genus
10616;1123035.0;trichohathliodes;genus
10617;1123039.0;pseudapomecyna;genus
10618;1120439.0;assinia;genus
10619;1123046.0;eburiaca;genus
10620;1117922.0;eutrypanus;genus
10621;1159470.0;trachyliopus;genus
10622;1123050.0;philicus;genus
10623;1123067.0;mimomyromeus;genus
10624;1123070.0;glyptoscapus;genus
10625;1123074.0;gnomidolon;genus
10626;1123085.0;colobizus;genus
10627;1123089.0;tallyrama;genus
10628;1119205.0;phymasterna;genus
10629;1123093.0;eburiola;genus
10630;1123103.0;tetroplon;genus
10631;1123104.0;asynapteron;genus
10632;1123116.0;parasthenias;genus
10633;1123118.0;pseudorhaphiptera;genus
10634;1123120.0;paramyromeus;genus
10635;1123123.0;gnaphalodes;genus
10636;1123128.0;cephalizus;genus
10637;1123131.0;pseudanhammus;genus
10638;1123134.0;laosepilysta;genus
10639;1123136.0;eburodachris;genus
10640;1123137.0;asyngenes;genus
10641;1123142.0;pseudomyromeus;genus
10642;1123144.0;mispila;genus
10643;1123145.0;gnathacmaeops;genus
10644;1123147.0;neorygocera;genus
10645;1151735.0;megapsyrassa;genus
10646;1123154.0;laomargites;genus
10647;1123155.0;eburiomorpha;genus
10648;1123158.0;psacothea;genus
10649;1123162.0;zygrita;genus
10650;1123167.0;phelipara;genus
10651;1123197.0;myrmexocentroides;genus
10652;1123201.0;jonthodina;genus
10653;1123205.0;laoterinaea;genus
10654;1123207.0;asytlidius;genus
