gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1044010502	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/146124168611684LxseNhOZcApUNa							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044010502	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241682422NhoCmM7zdcr1TIhh							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044010502	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241684084PO7Td0BoEfFYSHeB							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044010405	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461240929430a01YvJ3SjjGRFJdk							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044010405	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14612409004043OSHgQTNBesSYuDX							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044010405	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/146124092725573ydzFT5LDJpi8Sp							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044007433	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241882767exW8kIPgVjhgPz6L							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044007433	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241884865bhnl5obIdqj1UW77							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044001554	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970201976Eg5YSZCeKh1UlbVF							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044001554	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970199096fWi8Xw1gK8tiOvt2							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000694	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459856798500ceC1OfKF6JIBo0qZ							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000694	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459856735147WrzMaHVtzaDX8uLU							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000693	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459856668616CFUHCFbqQRi0FGG1							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000692	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14598564483078y2DSgVoieBZliKZ							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000692	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14598565093609KuW7Tv9uKeS3bwt							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000692	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14598563716770Pdch9kdvhUVW18m							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000494	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14612424108389sBSCcWdh7cir631							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000493	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242461474FS2WQwAK8R2Whlad							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000493	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242460190UwqHdwbQBZxMynCE							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000493	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242458977wtjjgyBLioeMGB0o							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000492	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242366535SEhqCAXAYAyfKP0Z							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000492	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242364206h9zYZeOjb5srVRrJ							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000492	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242365401ptT5gDIRb50aHb2h							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000491	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242290133AE3DhQSWyYn7rtOE							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000491	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242288598sGKfTmhNC0w4o3AP							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000491	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242289387TJBF0Xq2lXgK02dP							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1044000491	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242290782tixM3tD3McUDgusV							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998713	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459516394277JEiTi7p6G8X7cbye							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998713	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459516540429YPgh9g79HLxHka6m							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998648	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/146961247130722beXbsb6jweS7me							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998648	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612471714rvGdzNoMDCFI7wNR							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998648	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14696124719413bmA17qOMGNOCB9S							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998415	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970966697pmM6ityxZA2plzpg							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998415	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970973267wG1dmXeKJldEyubc							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998414	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970814897JrjvZqa78tbfTqJS							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998414	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970812647bBhi0UHR06F3BjZS							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998414	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14609708111509dQLFp2Tly5fxfhq							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998413	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459515468408kGUddfOl6jrPpb5M							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998412	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14595181024027xiSdzZnRMayIKaF							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998412	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459518041461AjcHQBQqEcpHjQcv							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998412	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459517938001XfwCWW4OejJdTaAt							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998411	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14595182389798FIm4hEIeA4Nu4KC							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998032	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459512825009Ng5HjPeL8Y6K7OTE							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998032	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459512427540f5UuR9xfQK4hzIOe							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043998032	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14595133215561jVK49ir1avs10rL							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997994	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459859567322kcysg6y3FCrLf9GO							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997994	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14598598092688mL2nnThCGdz3dGx							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997994	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459859697731AgbU8DvHgeLI3zt0							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997897	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613422513QiWAobj9g5EY7oYL							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997897	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613422766uc5JYUMNGbHMObdZ							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997894	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613458170rUbn3YAeNhDwZY0Z							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997894	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613458404K1hofwvSlGYunI7f							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997667	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460971028550E4kLoraKmlmXC3Fs							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997666	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970895572ge9FJ3P2Nn0HcTlC							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997666	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970896583CT3WeEVC9LNnyPVO							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997666	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460970892796MkgqjcYJ2BrRwdY3							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997629	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469611345289F57YmTItwM1sWlML							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997629	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14696113450440bebpykXwCqXt4V6							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997612	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459773745589WacIGUIkTbbd8NCB							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997612	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459773959233tjcN3WyyOxsEyp95							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997612	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459773631763hjXxqH8merCPYCiG							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997343	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612823687K7dM6vvmRtVc72Il							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997343	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612824191G5V1Kn7v2J5Li2F4							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997343	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612823959ohTyp0uxUXoQPAoW							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997342	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613064681FVa3IHyGXNyJFGWs							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997342	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/146961306444139SJbZTENEDdrRJf							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997341	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613030262Cg8LEAMcAP4x41l1							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997341	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613030620IhmMKX6jrtaZYfuY							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997340	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612769599dEAl8yFpx4KJO4vs							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997340	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612770541C42tNYj3mGGN2Wr1							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997340	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612770763VNYx5IfRrXTc6mHs							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997339	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/146961298729070FEtLm42AsDeHZI							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997339	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469612987546RcDaaZ0dePCuaQB3							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997076	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459855543090zs8UjQEy9UesIN5d							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997076	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459855643298hnvmYRSWlBgrNfIr							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043997076	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459855708001s2qoDmLUch6Qwsvv							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996833	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14598601329009Odc2s8h34NWAhxx							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996762	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242234145Cut3Qztq4LcGmXFQ							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996762	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242233349udS0uEgh0BrXqMVT							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996762	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242235358tCTwgcw4aAzfBjCg							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996750	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14612421867887yZWNDAtMdnIcaJn							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996750	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242185537E5xw3MpoHIU50Wj5							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996750	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242185019qsf7HMv9Ao4twHeh							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996741	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14598604452933BcHYc4DRwgvWvIb							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996741	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860446475hJfZAhWWwI5aHlB6							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996741	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860444102U4fSr6jriszg8bbM							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996740	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242692835tkYXP13lnqfm001y							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996740	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242694315lKtcGpGJUVYSkZti							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996740	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/146124273481348C9ljCAQuru2VSS							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996739	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860496809WskeXHlWp0zW23ud							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996739	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860495362WJ6ItMC0GxxzfpGf							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996739	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860498013dNRVquejsj9mHJ4A							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996737	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242600443VjcLQsQ0M2Gy5oYy							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996737	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242601167if5kOsNd8LmYC7o9							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996736	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460969754247dF0DCR5hZRUNNGGe							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996736	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460969747870obdiX05BRN6tmN6W							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996736	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460969751961wbDRXZv5qjC0mg3j							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996735	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242550453N5hrLT4ouJbWoWn7							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996735	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242548857JodG85rvjGd35I7P							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996734	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242502993DEWqfu8wnavL2l1V							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996733	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242137827BkWUCHWxyOXnK4xY							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996733	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242137149Z3E2hmgx3ogLshU0							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996702	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860403585NbTIcnNrWZS73EwA							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996702	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860402505LuFkIhN1ozbuZiK3							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996702	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860404622L7oJ9FcUruSg3tp2							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996701	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860367162ZRoTkgn9Te4MA3NW							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996700	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860325911Wc4AJLGyOCxKyn3s							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996700	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860324774MKXxWDmYk7wk2Nka							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996700	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14598603273064iV2pp0uAKBhWQKp							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996699	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860278147h0Mgg82CPYKmqX2z							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996698	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241622119u1a4lh7bATihI8u4							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996698	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241620124kRO17o6yk4j9sM5n							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996698	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241623530UX7NnTv2Z8tQUdX1							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996697	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241545937QJxRZlUzXDca1MPP							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996697	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241547317o6dsRmURetpqa8XA							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996697	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241543746Jq6RF5AmZCoN1zly							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996696	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14612414942438VgfV8VkgeKotgvx							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996695	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241447361n7fxhLUaOcvYyS5L							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996694	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241399221BOyYToYaDnfCwOqo							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996693	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241330464312HQttI9NM4Dxkg							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996693	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461241331729151dZXujisA7AAhk							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996692	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461242078746dTiHh6b2YISkm6lC							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996582	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613381375UxoNFUMwCAArfQwT							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996581	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613350370lYgc1aA4omvBBiGA							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996529	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860052347DE0IILGgM6e6Geoi							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996529	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860054839qDQ5BkOS09IHYsfM							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996529	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1459860053569NERXcCB9yQytPSGg							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996490	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469610211074QkBa9dpJtGEhiaBx							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996490	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469610211340EtzFugGAqekhZmWI							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996490	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469610211549KhrIQ37tkITJCUdk							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996488	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14696101792420jXDhxrFVxjiZIG6							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996488	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469610179044qVv3LKBF9YSBvr16							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996488	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469610179484Ioq9YZDnLGEkEvPf							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996418	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469610146195HChIxqBjDZ0tThC9							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996266	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460984905739LAxxIAxoW6sAvreF							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996266	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460984908559BNp8GlA80WJPt0QV							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996266	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460984907142yYDtkJxReoRdaTuR							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996265	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461243334035oL3O7YgWkDCnBqSE							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996265	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461243331018B2RmueqNNYWdPT9m							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996265	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461243332621GuGZOutNFp0HiZ1W							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996264	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461243250440uabZMR2vcganJa39							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996264	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461243251947XaZ3G2fssfQ7Q8wS							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996264	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1461243253147VKgTNINhTRtNp9YY							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996263	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14612431706396TkSjFGAr2AIEop7							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996235	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460984856959RK5o7WQVGCWcbgUl							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996235	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1460984855120799XTUTVTfyE2zg8							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996235	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/14609848580149lHWIvgToqVaUb1m							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
1043996226	StillImage	image/jpeg	http://mediaphoto.mnhn.fr/media/1469613251504LdKTfUjsWzFFxuc2							Laura FLAMME			http://creativecommons.org/licenses/by-nc-nd/4.0/	
